RunId;Step;Agent;ResultType;Result
5;10001;989:;AmountOfWrongNegativesProposition;0
5;10001;989:;Precission_X;0
5;10001;989:;Precission_!X;1.0
5;10001;989:;Recall_X;0
5;10001;989:;Recall_!X;1.0
5;10001;39:;RewardPos;41
5;10001;39:;RewardNeg;18
5;10001;39:;AmountOfProposition;22
5;10001;39:;AmountOfPositivesProposition;10
5;10001;39:;AmountOfNegativesProposition;12
5;10001;39:;AmountOfRightPositivesProposition;1
5;10001;39:;AmountOfWrongPositivesProposition;0
5;10001;39:;AmountOfRightNegativesProposition;1
5;10001;39:;AmountOfWrongNegativesProposition;0
5;10001;39:;Precission_X;1.0
5;10001;39:;Precission_!X;1.0
5;10001;39:;Recall_X;1.0
5;10001;39:;Recall_!X;1.0
5;10001;All;AveragePositiveReward;40.0
5;10001;All;AverageNegativeReward;28.9
5;10001;All;Precission_X;0.65
5;10001;All;Precission_!X;0.8
5;10001;All;Recall_X;0.6055555555555555
5;10001;All;Recall_!X;0.8300000000000001
5;10001;All;PercentageSurvive;1.0
6;GameOver;9;10001
6;10001;579:;RewardPos;39
6;10001;579:;RewardNeg;0
6;10001;579:;AmountOfProposition;22
6;10001;579:;AmountOfPositivesProposition;9
6;10001;579:;AmountOfNegativesProposition;13
6;10001;579:;AmountOfRightPositivesProposition;0
6;10001;579:;AmountOfWrongPositivesProposition;1
6;10001;579:;AmountOfRightNegativesProposition;3
6;10001;579:;AmountOfWrongNegativesProposition;0
6;10001;579:;Precission_X;0.0
6;10001;579:;Precission_!X;1.0
6;10001;579:;Recall_X;0
6;10001;579:;Recall_!X;0.75
6;10001;935:;RewardPos;27
6;10001;935:;RewardNeg;22
6;10001;935:;AmountOfProposition;22
6;10001;935:;AmountOfPositivesProposition;9
6;10001;935:;AmountOfNegativesProposition;13
6;10001;935:;AmountOfRightPositivesProposition;2
6;10001;935:;AmountOfWrongPositivesProposition;0
6;10001;935:;AmountOfRightNegativesProposition;1
6;10001;935:;AmountOfWrongNegativesProposition;2
6;10001;935:;Precission_X;1.0
6;10001;935:;Precission_!X;0.3333333333333333
6;10001;935:;Recall_X;0.5
6;10001;935:;Recall_!X;1.0
6;10001;845:;RewardPos;43
6;10001;845:;RewardNeg;40
6;10001;845:;AmountOfProposition;22
6;10001;845:;AmountOfPositivesProposition;9
6;10001;845:;AmountOfNegativesProposition;13
6;10001;845:;AmountOfRightPositivesProposition;3
6;10001;845:;AmountOfWrongPositivesProposition;0
6;10001;845:;AmountOfRightNegativesProposition;1
6;10001;845:;AmountOfWrongNegativesProposition;3
6;10001;845:;Precission_X;1.0
6;10001;845:;Precission_!X;0.25
6;10001;845:;Recall_X;0.5
6;10001;845:;Recall_!X;1.0
6;10001;861:;RewardPos;16
6;10001;861:;RewardNeg;38
6;10001;861:;AmountOfProposition;22
6;10001;861:;AmountOfPositivesProposition;9
6;10001;861:;AmountOfNegativesProposition;13
6;10001;861:;AmountOfRightPositivesProposition;4
6;10001;861:;AmountOfWrongPositivesProposition;0
6;10001;861:;AmountOfRightNegativesProposition;1
6;10001;861:;AmountOfWrongNegativesProposition;2
6;10001;861:;Precission_X;1.0
6;10001;861:;Precission_!X;0.3333333333333333
6;10001;861:;Recall_X;0.6666666666666666
6;10001;861:;Recall_!X;1.0
6;10001;159:;RewardPos;0
6;10001;159:;RewardNeg;115
6;10001;159:;AmountOfProposition;22
6;10001;159:;AmountOfPositivesProposition;9
6;10001;159:;AmountOfNegativesProposition;13
6;10001;159:;AmountOfRightPositivesProposition;3
6;10001;159:;AmountOfWrongPositivesProposition;0
6;10001;159:;AmountOfRightNegativesProposition;0
6;10001;159:;AmountOfWrongNegativesProposition;3
6;10001;159:;Precission_X;1.0
6;10001;159:;Precission_!X;0.0
6;10001;159:;Recall_X;0.5
6;10001;159:;Recall_!X;0
6;10001;164:;RewardPos;35
6;10001;164:;RewardNeg;18
6;10001;164:;AmountOfProposition;22
6;10001;164:;AmountOfPositivesProposition;9
6;10001;164:;AmountOfNegativesProposition;13
6;10001;164:;AmountOfRightPositivesProposition;1
6;10001;164:;AmountOfWrongPositivesProposition;0
6;10001;164:;AmountOfRightNegativesProposition;1
6;10001;164:;AmountOfWrongNegativesProposition;0
6;10001;164:;Precission_X;1.0
6;10001;164:;Precission_!X;1.0
6;10001;164:;Recall_X;1.0
6;10001;164:;Recall_!X;1.0
6;10001;361:;RewardPos;22
6;10001;361:;RewardNeg;0
6;10001;361:;AmountOfProposition;22
6;10001;361:;AmountOfPositivesProposition;9
6;10001;361:;AmountOfNegativesProposition;13
6;10001;361:;AmountOfRightPositivesProposition;0
6;10001;361:;AmountOfWrongPositivesProposition;0
6;10001;361:;AmountOfRightNegativesProposition;1
6;10001;361:;AmountOfWrongNegativesProposition;0
6;10001;361:;Precission_X;0
6;10001;361:;Precission_!X;1.0
6;10001;361:;Recall_X;0
6;10001;361:;Recall_!X;1.0
6;10001;990:;RewardPos;28
6;10001;990:;RewardNeg;0
6;10001;990:;AmountOfProposition;22
6;10001;990:;AmountOfPositivesProposition;9
6;10001;990:;AmountOfNegativesProposition;13
6;10001;990:;AmountOfRightPositivesProposition;0
6;10001;990:;AmountOfWrongPositivesProposition;0
6;10001;990:;AmountOfRightNegativesProposition;1
6;10001;990:;AmountOfWrongNegativesProposition;0
6;10001;990:;Precission_X;0
6;10001;990:;Precission_!X;1.0
6;10001;990:;Recall_X;0
6;10001;990:;Recall_!X;1.0
6;10001;349:;RewardPos;32
6;10001;349:;RewardNeg;17
6;10001;349:;AmountOfProposition;22
6;10001;349:;AmountOfPositivesProposition;9
6;10001;349:;AmountOfNegativesProposition;13
6;10001;349:;AmountOfRightPositivesProposition;1
6;10001;349:;AmountOfWrongPositivesProposition;0
6;10001;349:;AmountOfRightNegativesProposition;1
6;10001;349:;AmountOfWrongNegativesProposition;0
6;10001;349:;Precission_X;1.0
6;10001;349:;Precission_!X;1.0
6;10001;349:;Recall_X;1.0
6;10001;349:;Recall_!X;1.0
6;10001;906:;RewardPos;52
6;10001;906:;RewardNeg;0
6;10001;906:;AmountOfProposition;22
6;10001;906:;AmountOfPositivesProposition;9
6;10001;906:;AmountOfNegativesProposition;13
6;10001;906:;AmountOfRightPositivesProposition;0
6;10001;906:;AmountOfWrongPositivesProposition;0
6;10001;906:;AmountOfRightNegativesProposition;2
6;10001;906:;AmountOfWrongNegativesProposition;0
6;10001;906:;Precission_X;0
6;10001;906:;Precission_!X;1.0
6;10001;906:;Recall_X;0
6;10001;906:;Recall_!X;1.0
6;10001;All;AveragePositiveReward;29.4
6;10001;All;AverageNegativeReward;25.0
6;10001;All;Precission_X;0.6
6;10001;All;Precission_!X;0.6916666666666667
6;10001;All;Recall_X;0.41666666666666663
6;10001;All;Recall_!X;0.875
6;10001;All;PercentageSurvive;0.9
7;GameOver;7;10001
7;10001;439:;RewardPos;53
7;10001;439:;RewardNeg;46
7;10001;439:;AmountOfProposition;20
7;10001;439:;AmountOfPositivesProposition;11
7;10001;439:;AmountOfNegativesProposition;9
7;10001;439:;AmountOfRightPositivesProposition;5
7;10001;439:;AmountOfWrongPositivesProposition;0
7;10001;439:;AmountOfRightNegativesProposition;2
7;10001;439:;AmountOfWrongNegativesProposition;2
7;10001;439:;Precission_X;1.0
7;10001;439:;Precission_!X;0.5
7;10001;439:;Recall_X;0.7142857142857143
7;10001;439:;Recall_!X;1.0
7;10001;893:;RewardPos;0
7;10001;893:;RewardNeg;106
7;10001;893:;AmountOfProposition;20
7;10001;893:;AmountOfPositivesProposition;11
7;10001;893:;AmountOfNegativesProposition;9
7;10001;893:;AmountOfRightPositivesProposition;7
7;10001;893:;AmountOfWrongPositivesProposition;0
7;10001;893:;AmountOfRightNegativesProposition;0
7;10001;893:;AmountOfWrongNegativesProposition;4
7;10001;893:;Precission_X;1.0
7;10001;893:;Precission_!X;0.0
7;10001;893:;Recall_X;0.6363636363636364
7;10001;893:;Recall_!X;0
7;10001;3:;RewardPos;21
7;10001;3:;RewardNeg;33
7;10001;3:;AmountOfProposition;20
7;10001;3:;AmountOfPositivesProposition;11
7;10001;3:;AmountOfNegativesProposition;9
7;10001;3:;AmountOfRightPositivesProposition;2
7;10001;3:;AmountOfWrongPositivesProposition;0
7;10001;3:;AmountOfRightNegativesProposition;0
7;10001;3:;AmountOfWrongNegativesProposition;3
7;10001;3:;Precission_X;1.0
7;10001;3:;Precission_!X;0.0
7;10001;3:;Recall_X;0.4
7;10001;3:;Recall_!X;0
7;10001;491:;RewardPos;0
7;10001;491:;RewardNeg;51
7;10001;491:;AmountOfProposition;20
7;10001;491:;AmountOfPositivesProposition;11
7;10001;491:;AmountOfNegativesProposition;9
7;10001;491:;AmountOfRightPositivesProposition;6
7;10001;491:;AmountOfWrongPositivesProposition;0
7;10001;491:;AmountOfRightNegativesProposition;0
7;10001;491:;AmountOfWrongNegativesProposition;0
7;10001;491:;Precission_X;1.0
7;10001;491:;Precission_!X;0
7;10001;491:;Recall_X;1.0
7;10001;491:;Recall_!X;0
7;10001;392:;RewardPos;46
7;10001;392:;RewardNeg;0
7;10001;392:;AmountOfProposition;20
7;10001;392:;AmountOfPositivesProposition;11
7;10001;392:;AmountOfNegativesProposition;9
7;10001;392:;AmountOfRightPositivesProposition;0
7;10001;392:;AmountOfWrongPositivesProposition;0
7;10001;392:;AmountOfRightNegativesProposition;1
7;10001;392:;AmountOfWrongNegativesProposition;0
7;10001;392:;Precission_X;0
7;10001;392:;Precission_!X;1.0
7;10001;392:;Recall_X;0
7;10001;392:;Recall_!X;1.0
7;10001;180:;RewardPos;29
7;10001;180:;RewardNeg;79
7;10001;180:;AmountOfProposition;20
7;10001;180:;AmountOfPositivesProposition;11
7;10001;180:;AmountOfNegativesProposition;9
7;10001;180:;AmountOfRightPositivesProposition;2
7;10001;180:;AmountOfWrongPositivesProposition;1
7;10001;180:;AmountOfRightNegativesProposition;1
7;10001;180:;AmountOfWrongNegativesProposition;2
7;10001;180:;Precission_X;0.6666666666666666
7;10001;180:;Precission_!X;0.3333333333333333
7;10001;180:;Recall_X;0.5
7;10001;180:;Recall_!X;0.5
7;10001;25:;RewardPos;6
7;10001;25:;RewardNeg;76
7;10001;25:;AmountOfProposition;20
7;10001;25:;AmountOfPositivesProposition;11
7;10001;25:;AmountOfNegativesProposition;9
7;10001;25:;AmountOfRightPositivesProposition;6
7;10001;25:;AmountOfWrongPositivesProposition;0
7;10001;25:;AmountOfRightNegativesProposition;0
7;10001;25:;AmountOfWrongNegativesProposition;1
7;10001;25:;Precission_X;1.0
7;10001;25:;Precission_!X;0.0
7;10001;25:;Recall_X;0.8571428571428571
7;10001;25:;Recall_!X;0
7;10001;823:;RewardPos;27
7;10001;823:;RewardNeg;0
7;10001;823:;AmountOfProposition;20
7;10001;823:;AmountOfPositivesProposition;11
7;10001;823:;AmountOfNegativesProposition;9
7;10001;823:;AmountOfRightPositivesProposition;0
7;10001;823:;AmountOfWrongPositivesProposition;0
7;10001;823:;AmountOfRightNegativesProposition;1
7;10001;823:;AmountOfWrongNegativesProposition;0
7;10001;823:;Precission_X;0
7;10001;823:;Precission_!X;1.0
7;10001;823:;Recall_X;0
7;10001;823:;Recall_!X;1.0
7;10001;430:;RewardPos;31
7;10001;430:;RewardNeg;19
7;10001;430:;AmountOfProposition;20
7;10001;430:;AmountOfPositivesProposition;11
7;10001;430:;AmountOfNegativesProposition;9
7;10001;430:;AmountOfRightPositivesProposition;1
7;10001;430:;AmountOfWrongPositivesProposition;0
7;10001;430:;AmountOfRightNegativesProposition;1
7;10001;430:;AmountOfWrongNegativesProposition;0
7;10001;430:;Precission_X;1.0
7;10001;430:;Precission_!X;1.0
7;10001;430:;Recall_X;1.0
7;10001;430:;Recall_!X;1.0
7;10001;312:;RewardPos;32
7;10001;312:;RewardNeg;0
7;10001;312:;AmountOfProposition;20
7;10001;312:;AmountOfPositivesProposition;11
7;10001;312:;AmountOfNegativesProposition;9
7;10001;312:;AmountOfRightPositivesProposition;0
7;10001;312:;AmountOfWrongPositivesProposition;0
7;10001;312:;AmountOfRightNegativesProposition;1
7;10001;312:;AmountOfWrongNegativesProposition;0
7;10001;312:;Precission_X;0
7;10001;312:;Precission_!X;1.0
7;10001;312:;Recall_X;0
7;10001;312:;Recall_!X;1.0
7;10001;All;AveragePositiveReward;24.5
7;10001;All;AverageNegativeReward;41.0
7;10001;All;Precission_X;0.6666666666666667
7;10001;All;Precission_!X;0.4833333333333333
7;10001;All;Recall_X;0.5107792207792208
7;10001;All;Recall_!X;0.55
7;10001;All;PercentageSurvive;0.7
8;GameOver;10;10001
8;10001;466:;RewardPos;42
8;10001;466:;RewardNeg;0
8;10001;466:;AmountOfProposition;22
8;10001;466:;AmountOfPositivesProposition;12
8;10001;466:;AmountOfNegativesProposition;10
8;10001;466:;AmountOfRightPositivesProposition;0
8;10001;466:;AmountOfWrongPositivesProposition;0
8;10001;466:;AmountOfRightNegativesProposition;3
8;10001;466:;AmountOfWrongNegativesProposition;0
8;10001;466:;Precission_X;0
8;10001;466:;Precission_!X;1.0
8;10001;466:;Recall_X;0
8;10001;466:;Recall_!X;1.0
8;10001;2:;RewardPos;49
8;10001;2:;RewardNeg;22
8;10001;2:;AmountOfProposition;22
8;10001;2:;AmountOfPositivesProposition;12
8;10001;2:;AmountOfNegativesProposition;10
8;10001;2:;AmountOfRightPositivesProposition;4
8;10001;2:;AmountOfWrongPositivesProposition;0
8;10001;2:;AmountOfRightNegativesProposition;1
8;10001;2:;AmountOfWrongNegativesProposition;0
8;10001;2:;Precission_X;1.0
8;10001;2:;Precission_!X;1.0
8;10001;2:;Recall_X;1.0
8;10001;2:;Recall_!X;1.0
8;10001;601:;RewardPos;15
8;10001;601:;RewardNeg;30
8;10001;601:;AmountOfProposition;22
8;10001;601:;AmountOfPositivesProposition;12
8;10001;601:;AmountOfNegativesProposition;10
8;10001;601:;AmountOfRightPositivesProposition;2
8;10001;601:;AmountOfWrongPositivesProposition;0
8;10001;601:;AmountOfRightNegativesProposition;1
8;10001;601:;AmountOfWrongNegativesProposition;1
8;10001;601:;Precission_X;1.0
8;10001;601:;Precission_!X;0.5
8;10001;601:;Recall_X;0.6666666666666666
8;10001;601:;Recall_!X;1.0
8;10001;333:;RewardPos;38
8;10001;333:;RewardNeg;0
8;10001;333:;AmountOfProposition;22
8;10001;333:;AmountOfPositivesProposition;12
8;10001;333:;AmountOfNegativesProposition;10
8;10001;333:;AmountOfRightPositivesProposition;0
8;10001;333:;AmountOfWrongPositivesProposition;1
8;10001;333:;AmountOfRightNegativesProposition;3
8;10001;333:;AmountOfWrongNegativesProposition;0
8;10001;333:;Precission_X;0.0
8;10001;333:;Precission_!X;1.0
8;10001;333:;Recall_X;0
8;10001;333:;Recall_!X;0.75
8;10001;92:;RewardPos;29
8;10001;92:;RewardNeg;18
8;10001;92:;AmountOfProposition;22
8;10001;92:;AmountOfPositivesProposition;12
8;10001;92:;AmountOfNegativesProposition;10
8;10001;92:;AmountOfRightPositivesProposition;1
8;10001;92:;AmountOfWrongPositivesProposition;0
8;10001;92:;AmountOfRightNegativesProposition;1
8;10001;92:;AmountOfWrongNegativesProposition;0
8;10001;92:;Precission_X;1.0
8;10001;92:;Precission_!X;1.0
8;10001;92:;Recall_X;1.0
8;10001;92:;Recall_!X;1.0
8;10001;238:;RewardPos;27
8;10001;238:;RewardNeg;0
8;10001;238:;AmountOfProposition;22
8;10001;238:;AmountOfPositivesProposition;12
8;10001;238:;AmountOfNegativesProposition;10
8;10001;238:;AmountOfRightPositivesProposition;0
8;10001;238:;AmountOfWrongPositivesProposition;0
8;10001;238:;AmountOfRightNegativesProposition;1
8;10001;238:;AmountOfWrongNegativesProposition;0
8;10001;238:;Precission_X;0
8;10001;238:;Precission_!X;1.0
8;10001;238:;Recall_X;0
8;10001;238:;Recall_!X;1.0
8;10001;646:;RewardPos;46
8;10001;646:;RewardNeg;0
8;10001;646:;AmountOfProposition;22
8;10001;646:;AmountOfPositivesProposition;12
8;10001;646:;AmountOfNegativesProposition;10
8;10001;646:;AmountOfRightPositivesProposition;0
8;10001;646:;AmountOfWrongPositivesProposition;1
8;10001;646:;AmountOfRightNegativesProposition;3
8;10001;646:;AmountOfWrongNegativesProposition;0
8;10001;646:;Precission_X;0.0
8;10001;646:;Precission_!X;1.0
8;10001;646:;Recall_X;0
8;10001;646:;Recall_!X;0.75
8;10001;385:;RewardPos;30
8;10001;385:;RewardNeg;12
8;10001;385:;AmountOfProposition;22
8;10001;385:;AmountOfPositivesProposition;12
8;10001;385:;AmountOfNegativesProposition;10
8;10001;385:;AmountOfRightPositivesProposition;1
8;10001;385:;AmountOfWrongPositivesProposition;0
8;10001;385:;AmountOfRightNegativesProposition;1
8;10001;385:;AmountOfWrongNegativesProposition;0
8;10001;385:;Precission_X;1.0
8;10001;385:;Precission_!X;1.0
8;10001;385:;Recall_X;1.0
8;10001;385:;Recall_!X;1.0
8;10001;654:;RewardPos;52
8;10001;654:;RewardNeg;18
8;10001;654:;AmountOfProposition;22
8;10001;654:;AmountOfPositivesProposition;12
8;10001;654:;AmountOfNegativesProposition;10
8;10001;654:;AmountOfRightPositivesProposition;1
8;10001;654:;AmountOfWrongPositivesProposition;1
8;10001;654:;AmountOfRightNegativesProposition;3
8;10001;654:;AmountOfWrongNegativesProposition;0
8;10001;654:;Precission_X;0.5
8;10001;654:;Precission_!X;1.0
8;10001;654:;Recall_X;1.0
8;10001;654:;Recall_!X;0.75
8;10001;46:;RewardPos;31
8;10001;46:;RewardNeg;4
8;10001;46:;AmountOfProposition;22
8;10001;46:;AmountOfPositivesProposition;12
8;10001;46:;AmountOfNegativesProposition;10
8;10001;46:;AmountOfRightPositivesProposition;1
8;10001;46:;AmountOfWrongPositivesProposition;0
8;10001;46:;AmountOfRightNegativesProposition;1
8;10001;46:;AmountOfWrongNegativesProposition;0
8;10001;46:;Precission_X;1.0
8;10001;46:;Precission_!X;1.0
8;10001;46:;Recall_X;1.0
8;10001;46:;Recall_!X;1.0
8;10001;All;AveragePositiveReward;35.9
8;10001;All;AverageNegativeReward;10.4
8;10001;All;Precission_X;0.55
8;10001;All;Precission_!X;0.95
8;10001;All;Recall_X;0.5666666666666667
8;10001;All;Recall_!X;0.925
8;10001;All;PercentageSurvive;1.0
9;GameOver;9;10001
9;10001;688:;RewardPos;46
9;10001;688:;RewardNeg;45
9;10001;688:;AmountOfProposition;22
9;10001;688:;AmountOfPositivesProposition;14
9;10001;688:;AmountOfNegativesProposition;8
9;10001;688:;AmountOfRightPositivesProposition;2
9;10001;688:;AmountOfWrongPositivesProposition;0
9;10001;688:;AmountOfRightNegativesProposition;2
9;10001;688:;AmountOfWrongNegativesProposition;2
9;10001;688:;Precission_X;1.0
9;10001;688:;Precission_!X;0.5
9;10001;688:;Recall_X;0.5
9;10001;688:;Recall_!X;1.0
9;10001;353:;RewardPos;48
9;10001;353:;RewardNeg;34
9;10001;353:;AmountOfProposition;22
9;10001;353:;AmountOfPositivesProposition;14
9;10001;353:;AmountOfNegativesProposition;8
9;10001;353:;AmountOfRightPositivesProposition;3
9;10001;353:;AmountOfWrongPositivesProposition;0
9;10001;353:;AmountOfRightNegativesProposition;2
9;10001;353:;AmountOfWrongNegativesProposition;3
9;10001;353:;Precission_X;1.0
9;10001;353:;Precission_!X;0.4
9;10001;353:;Recall_X;0.5
9;10001;353:;Recall_!X;1.0
9;10001;895:;RewardPos;25
9;10001;895:;RewardNeg;37
9;10001;895:;AmountOfProposition;22
9;10001;895:;AmountOfPositivesProposition;14
9;10001;895:;AmountOfNegativesProposition;8
9;10001;895:;AmountOfRightPositivesProposition;1
9;10001;895:;AmountOfWrongPositivesProposition;1
9;10001;895:;AmountOfRightNegativesProposition;2
9;10001;895:;AmountOfWrongNegativesProposition;2
9;10001;895:;Precission_X;0.5
9;10001;895:;Precission_!X;0.5
9;10001;895:;Recall_X;0.3333333333333333
9;10001;895:;Recall_!X;0.6666666666666666
9;10001;251:;RewardPos;66
9;10001;251:;RewardNeg;93
9;10001;251:;AmountOfProposition;22
9;10001;251:;AmountOfPositivesProposition;14
9;10001;251:;AmountOfNegativesProposition;8
9;10001;251:;AmountOfRightPositivesProposition;2
9;10001;251:;AmountOfWrongPositivesProposition;1
9;10001;251:;AmountOfRightNegativesProposition;1
9;10001;251:;AmountOfWrongNegativesProposition;2
9;10001;251:;Precission_X;0.6666666666666666
9;10001;251:;Precission_!X;0.3333333333333333
9;10001;251:;Recall_X;0.5
9;10001;251:;Recall_!X;0.5
9;10001;166:;RewardPos;0
9;10001;166:;RewardNeg;113
9;10001;166:;AmountOfProposition;22
9;10001;166:;AmountOfPositivesProposition;14
9;10001;166:;AmountOfNegativesProposition;8
9;10001;166:;AmountOfRightPositivesProposition;4
9;10001;166:;AmountOfWrongPositivesProposition;0
9;10001;166:;AmountOfRightNegativesProposition;0
9;10001;166:;AmountOfWrongNegativesProposition;2
9;10001;166:;Precission_X;1.0
9;10001;166:;Precission_!X;0.0
9;10001;166:;Recall_X;0.6666666666666666
9;10001;166:;Recall_!X;0
9;10001;365:;RewardPos;26
9;10001;365:;RewardNeg;43
9;10001;365:;AmountOfProposition;22
9;10001;365:;AmountOfPositivesProposition;14
9;10001;365:;AmountOfNegativesProposition;8
9;10001;365:;AmountOfRightPositivesProposition;3
9;10001;365:;AmountOfWrongPositivesProposition;0
9;10001;365:;AmountOfRightNegativesProposition;1
9;10001;365:;AmountOfWrongNegativesProposition;0
9;10001;365:;Precission_X;1.0
9;10001;365:;Precission_!X;1.0
9;10001;365:;Recall_X;1.0
9;10001;365:;Recall_!X;1.0
9;10001;849:;RewardPos;29
9;10001;849:;RewardNeg;19
9;10001;849:;AmountOfProposition;22
9;10001;849:;AmountOfPositivesProposition;14
9;10001;849:;AmountOfNegativesProposition;8
9;10001;849:;AmountOfRightPositivesProposition;1
9;10001;849:;AmountOfWrongPositivesProposition;0
9;10001;849:;AmountOfRightNegativesProposition;1
9;10001;849:;AmountOfWrongNegativesProposition;0
9;10001;849:;Precission_X;1.0
9;10001;849:;Precission_!X;1.0
9;10001;849:;Recall_X;1.0
9;10001;849:;Recall_!X;1.0
9;10001;541:;RewardPos;30
9;10001;541:;RewardNeg;27
9;10001;541:;AmountOfProposition;22
9;10001;541:;AmountOfPositivesProposition;14
9;10001;541:;AmountOfNegativesProposition;8
9;10001;541:;AmountOfRightPositivesProposition;1
9;10001;541:;AmountOfWrongPositivesProposition;1
9;10001;541:;AmountOfRightNegativesProposition;1
